ID,Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
5395,2,23,0,0,12,284.5,0,0.014285714,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
5396,1,43.4,0,0,30,775.8883333,0,0.006896552,0,0,Oct,2,2,4,2,New_Visitor,FALSE,FALSE
5397,0,0,3,541,32,776.9232515,0.001176471,0.013779093,0,0,Nov,1,1,3,20,Returning_Visitor,FALSE,FALSE
5398,2,1145.25,3,91.30357143,46,2756.19246,0,0.01765792,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
5399,6,122.8,0,0,7,175.4,0,0.018181818,0,0,Nov,2,5,5,2,New_Visitor,FALSE,FALSE
5400,7,154.9333333,0,0,31,910.04,0.018181818,0.052020202,5.316109207,0,Jul,1,1,3,1,Returning_Visitor,FALSE,FALSE
5401,0,0,0,0,45,2650.416667,0.013333333,0.034074074,0,0,Dec,3,7,2,1,Returning_Visitor,TRUE,FALSE
5402,5,710.3333333,0,0,23,7533.272727,0,0.007407407,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
5403,0,0,0,0,2,11,0,0.1,0,0,Dec,2,4,1,2,Returning_Visitor,FALSE,FALSE
5404,0,0,0,0,31,887.9166667,0.038709677,0.069892473,0,0.6,May,1,1,1,15,Returning_Visitor,FALSE,FALSE
5405,0,0,0,0,18,902,0,0.007407407,0,0,Feb,2,7,2,4,Returning_Visitor,FALSE,FALSE
5406,0,0,0,0,15,89.38333333,0,0.0125,39.6497508,0,Oct,2,2,6,2,New_Visitor,TRUE,TRUE
5407,0,0,0,0,1,0,0.2,0.2,0,0.2,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
5408,0,0,0,0,4,25,0,0.1,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
5409,0,0,1,426.2,10,157.0666667,0,0.016666667,32.73061637,0,Jul,2,2,3,2,Returning_Visitor,FALSE,TRUE
5410,0,0,0,0,26,1026.75,0,0.022222222,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
5411,0,0,0,0,8,139,0,0.05,0,0,May,2,4,3,3,Returning_Visitor,FALSE,FALSE
5412,0,0,0,0,5,143.5,0,0.04,0,0,Mar,2,5,3,3,Returning_Visitor,FALSE,FALSE
5413,0,0,0,0,10,214.25,0,0.025,0,0,Mar,3,2,2,1,Returning_Visitor,FALSE,FALSE
5414,0,0,0,0,18,644.125,0.00625,0.021924603,0,0,Mar,3,2,3,10,Returning_Visitor,FALSE,FALSE
5415,0,0,0,0,18,545.5,0,0.011111111,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,FALSE
5416,0,0,0,0,85,1558.529048,0.006024096,0.024257028,0,0,Aug,2,4,1,3,Returning_Visitor,FALSE,FALSE
5417,4,85.6,0,0,1,5,0,0.033333333,0,0,Sep,2,4,1,5,New_Visitor,FALSE,TRUE
5418,0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,1,Returning_Visitor,FALSE,FALSE
5419,2,56.5,1,28.75,42,1753.083333,0,0.007301587,4.59675105,0,Nov,4,1,9,8,Returning_Visitor,TRUE,TRUE
5420,0,0,0,0,19,194.75,0.005263158,0.031578947,0,0,Dec,3,2,4,1,Returning_Visitor,FALSE,FALSE
5421,0,0,0,0,13,215.952381,0,0.018181818,0,0,Nov,3,2,6,2,New_Visitor,FALSE,FALSE
5422,3,50.5,0,0,2,37.5,0,0.04,0,0,Nov,2,2,1,2,New_Visitor,FALSE,FALSE
5423,0,0,0,0,4,185,0.05,0.1,0,0,Nov,2,2,1,20,Returning_Visitor,FALSE,FALSE
5424,0,0,0,0,15,148.9333333,0,0.04,0,0,June,4,2,1,13,Returning_Visitor,FALSE,FALSE
5425,8,108.7,0,0,85,2651.943186,8.89E-04,0.01426455,0.898495409,0,Jul,2,2,9,4,Returning_Visitor,FALSE,FALSE
5426,1,46.4,0,0,13,118.2666667,0,0.014285714,0,0,Jul,1,2,1,4,Returning_Visitor,TRUE,FALSE
5427,6,450.4,0,0,6,72.9,0,0.028571429,0,0,May,2,2,9,5,New_Visitor,FALSE,FALSE
5428,5,70.33333333,0,0,29,1049.313889,0.025595238,0.054241071,0,0,Nov,3,2,3,2,Returning_Visitor,TRUE,FALSE
5429,8,245.1666667,2,114.5,129,3098.912088,0,0.001704261,9.073052632,0,May,2,4,1,4,Returning_Visitor,TRUE,FALSE
5430,4,504.3,0,0,3,7,0.05,0.0625,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
5431,2,53,0,0,23,1668.285119,0.008333333,0.016312636,0,0,Feb,1,1,9,3,Returning_Visitor,FALSE,FALSE
5432,11,449.75,0,0,52,1786.109649,0,0.017118644,40.65671234,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
5433,15,182.7,0,0,60,632.25,0.005882353,0.011960784,0,0,Oct,4,2,1,3,Returning_Visitor,FALSE,FALSE
5434,6,161.52,0,0,14,295.6974359,0,0.026315789,0,0,Nov,3,2,8,2,Returning_Visitor,FALSE,FALSE
5435,2,28.05714286,0,0,73,2260.857143,0.002666667,0.018933333,0,0,June,2,2,7,4,Returning_Visitor,TRUE,FALSE
5436,1,17,4,32,11,948,0.013333333,0.016666667,25.484,0.6,May,2,2,1,6,Returning_Visitor,FALSE,TRUE
5437,0,0,0,0,16,228.625,0,0.015,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE
5438,5,78.63333333,0,0,7,176.8333333,0,0.023076923,0,0,Jul,2,4,1,5,New_Visitor,FALSE,FALSE
5439,6,36,0,0,13,125.125,0.047058824,0.053333333,0,0,Nov,3,2,3,1,Returning_Visitor,TRUE,FALSE
5440,8,154.2916667,0,0,34,991.3678571,0.005263158,0.01443609,10.93482456,0,Mar,2,2,2,2,Returning_Visitor,FALSE,FALSE
5441,7,217.8333333,1,23.5,18,338.1272727,0,0.014393939,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
5442,0,0,0,0,7,99.7,0,0.014285714,0,0.2,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
5443,0,0,0,0,44,441.7916667,0.004545455,0.018181818,0,0,Mar,4,2,1,3,Returning_Visitor,FALSE,FALSE
5444,2,33.2,0,0,9,162.2333333,0,0.018181818,0,0,Sep,2,2,1,5,Returning_Visitor,FALSE,FALSE
5445,2,91.9,0,0,6,273.8,0,0.005,0,0,Sep,3,2,1,2,New_Visitor,TRUE,FALSE
5446,0,0,0,0,13,514.4166667,0,0.023992674,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
5447,4,52,1,7,46,3087,0.003773585,0.021383648,16.94643793,0,Mar,2,2,3,8,Returning_Visitor,FALSE,TRUE
5448,1,11,0,0,20,285.6666667,0,0.022222222,0,0,May,2,10,3,3,Returning_Visitor,FALSE,FALSE
5449,0,0,0,0,4,35.33333333,0.05,0.1,0,0,June,1,1,1,2,Returning_Visitor,TRUE,FALSE
5450,0,0,0,0,18,191,0,0.033333333,0,0,Nov,4,1,3,1,Returning_Visitor,FALSE,FALSE
5451,1,0,0,0,0,0,0.2,0.2,0,0,May,1,1,1,2,Returning_Visitor,FALSE,FALSE
5452,1,7,0,0,29,906.5666667,0,0.006896552,0,0,Mar,4,1,1,2,New_Visitor,TRUE,FALSE
5453,0,0,0,0,11,299.5,0.036363636,0.072727273,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
5454,0,0,0,0,14,1340.75,0,0.015384615,57.58892308,0.6,May,4,1,3,4,New_Visitor,FALSE,TRUE
5455,9,344,0,0,22,1860.25,0,0.013095238,12.94438665,0,Dec,2,2,7,1,Returning_Visitor,FALSE,TRUE
5456,0,0,0,0,19,960.7333333,0.015789474,0.051754386,0,0,May,2,2,4,6,Returning_Visitor,TRUE,FALSE
5457,0,0,0,0,5,43.5,0.14,0.18,0,0,Nov,3,3,1,3,Returning_Visitor,FALSE,FALSE
5458,0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,6,New_Visitor,FALSE,FALSE
5459,11,167.1666667,6,348,172,4086.144897,5.56E-04,0.009603919,1.418440397,0.4,May,2,7,7,3,Returning_Visitor,FALSE,FALSE
5460,1,67.4,0,0,14,590.5533333,0,0.007142857,38.06520001,0,Aug,2,2,1,5,New_Visitor,FALSE,TRUE
5461,1,185,6,263,6,133.3333333,0,0.019230769,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
5462,0,0,0,0,9,348.75,0,0.02962963,0,0,Dec,2,5,1,1,Returning_Visitor,FALSE,FALSE
5463,0,0,0,0,16,157.9,0.05,0.0625,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
5464,4,35.5,0,0,2,9.5,0,0.022222222,0,0,Dec,2,2,9,2,New_Visitor,FALSE,FALSE
5465,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
5466,1,0,0,0,27,889,0.021428571,0.067857143,0,0,May,4,1,3,3,Returning_Visitor,FALSE,FALSE
5467,0,0,0,0,15,614.3333333,0.007692308,0.025641026,0,0,May,1,1,1,15,Returning_Visitor,FALSE,FALSE
5468,2,34,0,0,65,1451.227362,0.003030303,0.008492896,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5469,2,41.5,0,0,10,264.25,0.016666667,0.025,0,0,Nov,1,4,8,8,New_Visitor,TRUE,TRUE
5470,3,318.2,0,0,7,414.8666667,0,0.01,0,0,Nov,1,1,6,2,Returning_Visitor,FALSE,FALSE
5471,7,86.27777778,2,21,80,2170.286706,0.003571429,0.021527778,25.76598645,0,Nov,3,2,1,10,Returning_Visitor,TRUE,TRUE
5472,1,9,0,0,95,4334.815476,0.005531915,0.03962766,0,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
5473,0,0,0,0,25,701.8833333,0,0.023333333,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE
5474,4,211.8,0,0,15,512.9,0,0.00625,0,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
5475,1,46.5,0,0,40,2338.95,0.017073171,0.030325203,9.472914356,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE
5476,0,0,0,0,1,0,0.2,0.2,0,0,Mar,1,1,3,1,Returning_Visitor,FALSE,FALSE
5477,0,0,0,0,12,70,0.15,0.166666667,0,0.4,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
5478,0,0,0,0,13,562.25,0,0.015384615,34.97250838,0,Nov,1,1,1,2,New_Visitor,FALSE,TRUE
5479,5,75.66349206,0,0,4,35.92777778,0,0.056481481,0,0,Oct,2,5,7,2,Returning_Visitor,FALSE,FALSE
5480,2,98,0,0,29,1407.375,0,0.006666667,39.59436227,0,Dec,2,2,4,1,Returning_Visitor,TRUE,TRUE
5481,1,11,3,47.75,25,1925.979167,0.023076923,0.056025641,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
5482,9,354.2916667,0,0,79,4409.3,0.007228916,0.011546722,12.07905093,0,Nov,3,2,2,3,Returning_Visitor,FALSE,TRUE
5483,7,440.5833333,0,0,48,1777.702381,0,0.021538462,14.74449646,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
5484,0,0,0,0,8,335,0.025,0.05,63.891,0,May,3,2,4,1,Returning_Visitor,FALSE,TRUE
5485,0,0,0,0,4,82,0,0.05,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
5486,2,30,2,33,162,3753.19449,0,0.003477932,77.10821943,0,Nov,2,2,1,8,New_Visitor,FALSE,TRUE
5487,0,0,0,0,27,1065.45,0,0.012345679,0,0,Nov,2,2,3,2,New_Visitor,FALSE,FALSE
5488,7,73.9,0,0,58,3441.806667,0,0.010752688,0,0,Oct,2,2,1,2,Returning_Visitor,FALSE,FALSE
5489,11,194.575,0,0,81,2126.077501,0.011728395,0.02129074,0,0,Nov,3,2,1,2,Returning_Visitor,TRUE,FALSE
5490,5,318.2666667,0,0,23,1037.833333,0.017857143,0.039285714,0,0,Aug,2,2,5,1,Returning_Visitor,FALSE,FALSE
5491,0,0,0,0,9,148.3333333,0.066666667,0.088888889,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
5492,0,0,0,0,10,269,0,0.02,0,0,May,2,2,3,2,Returning_Visitor,FALSE,FALSE
5493,1,28,0,0,12,408.5,0,0.018181818,0,0,May,1,8,3,3,Returning_Visitor,TRUE,FALSE
5494,2,43.2,1,32.2,202,13842.45833,0.01804878,0.050155633,0,0,Sep,2,4,7,1,Returning_Visitor,FALSE,FALSE
5495,0,0,0,0,60,2072.605556,0.013793103,0.016833856,0,0,Aug,2,2,1,2,Returning_Visitor,FALSE,FALSE
5496,5,247.1,0,0,8,1188.2,0,0.030769231,0,0,Oct,1,8,8,1,Returning_Visitor,TRUE,FALSE
5497,0,0,0,0,2,3,0.1,0.15,0,0.8,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
5498,0,0,0,0,17,559.75,0.011764706,0.019607843,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
5499,1,6,0,0,18,339.75,0,0.00625,0,0,Nov,1,1,5,2,Returning_Visitor,FALSE,FALSE
5500,1,4,0,0,19,760.25,0,0.011764706,33.788,0,May,1,2,1,3,New_Visitor,FALSE,TRUE
5501,4,61.5,0,0,40,1115.878205,0,0.003216374,0,0,May,3,2,1,11,New_Visitor,FALSE,FALSE
5502,6,101.3333333,0,0,10,266.5,0.028571429,0.028571429,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
5503,2,45,0,0,9,96.46666667,0,0.018181818,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
5504,0,0,1,844,6,1108,0.066666667,0.066666667,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
5505,0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
5506,0,0,0,0,40,1542.35,0,0.031666667,0,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
5507,5,57.33333333,3,167.8,222,6942.783547,0.002212389,0.015536555,2.780937777,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
5508,0,0,0,0,21,434.5,0,0.023809524,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
5509,0,0,0,0,6,61,0,0.066666667,0,0,Mar,2,4,1,3,Returning_Visitor,FALSE,FALSE
5510,8,318.8012821,3,164,107,4447.110508,0.001169591,0.013146819,0,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
5511,0,0,0,0,25,610.3095238,0,0.039,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
5512,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
5513,1,89,0,0,11,417.75,0.01,0.03,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE
5514,6,96.85714286,0,0,28,672.5452381,0,0.020707071,19.71468924,0,Mar,1,1,2,10,Returning_Visitor,FALSE,TRUE
5515,10,268.1666667,0,0,148,4010.064286,0.017088608,0.033122363,5.782988246,0.4,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
5516,14,88.19047619,5,218.65,168,4316.262171,0.003575419,0.018670927,11.71746761,0,Jul,2,2,3,1,Returning_Visitor,FALSE,FALSE
5517,0,0,0,0,11,461,0.036363636,0.054545455,0,0,Dec,2,2,5,6,Returning_Visitor,FALSE,FALSE
5518,3,42.2,0,0,18,721.8,0.01,0.02,0,0,Oct,3,2,1,1,Returning_Visitor,FALSE,TRUE
5519,0,0,0,0,14,549.95,0.014285714,0.028571429,0,0,Dec,3,2,3,2,Returning_Visitor,TRUE,FALSE
5520,0,0,0,0,8,89.5,0,0.05,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
5521,3,960,0,0,10,1218,0,0.018181818,0,0,Mar,2,5,1,2,New_Visitor,FALSE,FALSE
5522,0,-1,0,-1,1,-1,0.2,0.2,0,0,Mar,3,2,7,1,Returning_Visitor,FALSE,FALSE
5523,2,44.5,0,0,137,7012.266796,0.008321168,0.01964546,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,TRUE
5524,4,28.73333333,0,0,12,243.75,0,0.038571429,8.150811238,0,June,3,2,4,2,Returning_Visitor,TRUE,TRUE
5525,4,40,2,146,56,2866.90202,0,0.010451977,85.7528587,0,Mar,2,2,2,2,Returning_Visitor,TRUE,FALSE
5526,1,21.25,1,0,23,1171.071429,0.007407407,0.039506173,11.07703164,0,Dec,2,2,7,1,Returning_Visitor,FALSE,FALSE
5527,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
5528,0,0,0,0,48,2492.166667,0,0.014583333,0,0,Nov,2,4,1,2,Returning_Visitor,FALSE,FALSE
5529,8,98.4,0,0,16,156.3333333,0,0.007843137,0,0,Oct,2,2,3,1,Returning_Visitor,FALSE,FALSE
5530,2,78.64980843,0,0,117,4185.096695,0.024119241,0.04298103,2.427453927,0,Jul,2,2,1,1,Returning_Visitor,FALSE,TRUE
5531,3,334,0,0,32,4316.833333,0,0.003030303,42.70505393,0,Dec,8,13,9,20,Other,FALSE,TRUE
5532,0,0,0,0,9,0,0.2,0.2,0,0.8,May,2,2,4,13,Returning_Visitor,FALSE,FALSE
5533,0,0,0,0,1,0,0.2,0.2,0,0,May,3,2,1,3,Returning_Visitor,FALSE,FALSE
5534,1,22.2,0,0,34,781.8,0.017142857,0.028571429,0,0,Oct,2,2,6,1,Returning_Visitor,TRUE,FALSE
5535,0,0,3,101,7,208.5,0,0.025,0,0,May,2,2,1,5,New_Visitor,FALSE,FALSE
5536,0,0,0,0,7,95,0.014285714,0.061904762,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
5537,0,0,0,0,20,1606.333333,0.01,0.034761905,0,0,Mar,2,2,2,1,Returning_Visitor,FALSE,FALSE
5538,0,0,0,0,7,88,0,0.057142857,0,0.8,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
5539,1,11.1,0,0,48,830.3142529,0.004347826,0.017619048,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
5540,4,130.5,0,0,6,165.5,0,0.033333333,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
5541,6,91.75,0,0,11,380.6666667,0,0.005128205,0,0,Dec,2,2,1,2,Returning_Visitor,TRUE,FALSE
5542,0,0,0,0,6,95,0.028571429,0.028571429,86.33623272,0,Oct,1,1,4,2,New_Visitor,FALSE,TRUE
5543,0,0,1,0,21,472.5,0.019047619,0.019047619,34.27708553,0,Nov,1,1,1,10,Returning_Visitor,FALSE,TRUE
5544,3,54.5,4,472,14,678.5,0,0.010526316,0,0.6,May,3,2,3,2,New_Visitor,FALSE,FALSE
5545,1,5,0,0,65,2498.833658,0.003174603,0.01005291,0,0,Dec,3,2,3,6,Returning_Visitor,TRUE,FALSE
5546,9,73.25,0,0,26,2923.25,0.020689655,0.037931034,0,0,Dec,1,1,3,1,Returning_Visitor,FALSE,FALSE
5547,4,264.1333333,1,152.2,47,906.1166667,0,0.002614379,0,0,Aug,3,2,3,2,New_Visitor,TRUE,FALSE
5548,2,52,0,0,28,1265.75,0,0.028888889,4.1976,0,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
5549,0,0,0,0,38,1185.986275,0,0.009501385,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
5550,3,80,1,21,41,1193.333333,9.76E-04,0.01804878,6.53004878,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
5551,0,0,0,0,39,1779.886905,0.01025641,0.028972694,0,0,Dec,1,1,4,2,Returning_Visitor,TRUE,FALSE
5552,6,45.83333333,2,284,54,1509.8,0,0.006779661,7.272067797,0,Mar,2,2,7,2,New_Visitor,FALSE,FALSE
5553,4,100.75,0,0,11,221.375,0,0.015384615,0,0,Nov,2,2,3,2,New_Visitor,TRUE,FALSE
5554,0,0,0,0,2,0,0.2,0.2,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
5555,9,219.9333333,0,0,56,1371.415714,0.002539683,0.011752445,0,0,Oct,3,2,1,5,Returning_Visitor,TRUE,FALSE
5556,0,0,0,0,9,459.8307692,0,0.001587302,0,0,Mar,3,2,8,2,Returning_Visitor,TRUE,FALSE
5557,5,117.8333333,0,0,35,502.547619,0.01025641,0.036923077,3.148615385,0,Mar,2,2,2,2,Returning_Visitor,FALSE,TRUE
5558,0,0,0,0,6,105,0.066666667,0.1,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
5559,9,65.5,0,0,72,1243.80882,6.76E-04,0.007297297,0,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
5560,0,0,0,0,6,212,0.026666667,0.03968254,0,0,Mar,3,2,3,1,Returning_Visitor,FALSE,FALSE
5561,10,207.8666667,0,0,8,217.8666667,0,0.004166667,0,0.6,May,2,5,1,5,New_Visitor,FALSE,FALSE
5562,2,191,1,100,46,2452.582143,0.007246377,0.022253906,0,0,Mar,3,2,9,3,Returning_Visitor,TRUE,FALSE
5563,0,0,0,0,1,0,0.2,0.2,0,0,Dec,8,13,9,20,Returning_Visitor,FALSE,FALSE
5564,2,31.33333333,2,51,19,523.7350649,0.002,0.025141026,0,0,May,3,2,8,3,Returning_Visitor,TRUE,FALSE
5565,0,0,0,0,5,64,0,0.1,0,0,Sep,2,2,6,2,Returning_Visitor,FALSE,FALSE
5566,3,30.5,0,0,20,1839.833333,0,0.007539683,0,0,May,2,2,7,3,Returning_Visitor,FALSE,FALSE
5567,3,119,0,0,6,197.5,0.022222222,0.022222222,0,1,May,6,2,3,2,New_Visitor,TRUE,FALSE
5568,5,100.9166667,0,0,114,3488.070803,8.14E-05,0.022685492,5.698711043,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
5569,0,0,0,0,90,3111.683333,0,0.013249672,0,0,Nov,2,4,1,2,Returning_Visitor,TRUE,FALSE
5570,0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,4,3,Returning_Visitor,FALSE,FALSE
5571,0,0,0,0,2,14,0,0.1,0,0,Mar,2,2,6,3,Returning_Visitor,FALSE,FALSE
5572,0,0,0,0,1,0,0.2,0.2,0,0,Feb,2,6,1,2,Returning_Visitor,FALSE,FALSE
5573,2,63.5,0,0,12,222.5,0,0.007142857,0,0,Dec,2,10,3,2,New_Visitor,TRUE,FALSE
5574,1,15.2,0,0,81,4536.308139,0.032304527,0.054759418,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
5575,4,106,0,0,6,180.4166667,0,0.025,0,0,Nov,3,6,3,2,New_Visitor,FALSE,FALSE
5576,0,0,0,0,7,151.5,0,0.028571429,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
5577,0,0,0,0,2,7,0,0.1,0,0.8,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
5578,0,0,0,0,8,55.3,0,0.025,0,0,Jul,1,1,3,3,Returning_Visitor,FALSE,FALSE
5579,8,340.9333333,0,0,26,1076.861905,0,0.014942529,11.9331881,0,Dec,1,1,1,8,New_Visitor,TRUE,FALSE
5580,0,0,0,0,20,676.6,0.008421053,0.026315789,0,0,Sep,3,2,1,1,Returning_Visitor,FALSE,FALSE
5581,0,0,0,0,10,249,0.04,0.064,0,0,Nov,1,1,8,3,Returning_Visitor,FALSE,FALSE
5582,3,24.75,0,0,2,74.75,0,0.022222222,0,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
5583,2,7.5,0,0,63,1903.666667,0.008064516,0.019546851,0,0.4,May,1,2,2,4,Returning_Visitor,FALSE,FALSE
5584,1,13,0,0,19,614.9444444,0,0.022105263,0,0,Mar,3,2,3,3,Returning_Visitor,FALSE,FALSE
5585,4,55.32575758,0,0,11,234.9924242,0,0.018181818,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
5586,8,137.075,0,0,59,2088.443506,0.006343284,0.023522862,54.07524113,0,May,4,2,3,3,Returning_Visitor,FALSE,TRUE
5587,4,75,0,0,7,185,0,0.009090909,0,0.4,May,2,2,4,6,New_Visitor,FALSE,FALSE
5588,3,273,0,0,11,385.74,0,0.007692308,17.81649911,0,Oct,2,2,1,2,Returning_Visitor,FALSE,TRUE
5589,3,43,4,81,132,5091.890896,0.006521739,0.029863649,0,0,Nov,2,2,4,2,Returning_Visitor,TRUE,TRUE
5590,2,10.66666667,0,0,34,541.5,0.017142857,0.03352381,0,0,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
5591,0,0,0,0,4,18,0.05,0.1,0,0,Nov,2,2,1,13,Returning_Visitor,FALSE,FALSE
5592,0,0,0,0,4,32,0,0.05,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
5593,0,0,0,0,15,296,0,0.04,0,0,Mar,2,5,2,3,Returning_Visitor,FALSE,FALSE
5594,0,0,0,0,5,23,0.08,0.12,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5595,1,22.2,0,0,34,606.2,0,0.001388889,17.92983378,0,Oct,2,2,7,3,New_Visitor,TRUE,FALSE
5596,4,80.5,0,0,27,472.5,0,0.015384615,0,0,Dec,4,1,3,1,Returning_Visitor,TRUE,FALSE
5597,1,19.4,0,0,18,1077.373333,0.034126984,0.035714286,18.22752549,0,Nov,3,2,9,2,Returning_Visitor,FALSE,FALSE
5598,4,68.75,0,0,137,3770.916071,0.003165468,0.014745252,0,0,Dec,2,2,3,1,Returning_Visitor,FALSE,FALSE
5599,6,108,2,43.66666667,118,3712.8116,0.003252033,0.010310363,8.256572358,0,May,2,10,3,4,Returning_Visitor,TRUE,FALSE
5600,0,0,0,0,3,15,0,0.066666667,0,0,Mar,2,4,3,1,Returning_Visitor,TRUE,FALSE
5601,1,7,0,0,21,803,0.031578947,0.052631579,7.014753437,0,Nov,3,2,3,3,Returning_Visitor,FALSE,TRUE
5602,7,112.375,0,0,24,916.5,0.010967742,0.036129032,0,0,Nov,3,2,3,3,Returning_Visitor,FALSE,FALSE
5603,5,84.25,0,0,19,409.75,0,0.01038961,0,0,Mar,3,2,2,3,New_Visitor,FALSE,FALSE
5604,2,216.6,0,0,36,937.8653488,0.040350877,0.069414101,0,0,Oct,3,2,6,1,Returning_Visitor,TRUE,FALSE
5605,3,42.4,0,0,20,331.8914286,0,0.004761905,0,0,Aug,2,2,8,1,Returning_Visitor,TRUE,FALSE
5606,0,0,0,0,2,262,0.1,0.15,0,0,May,3,2,1,4,Returning_Visitor,FALSE,FALSE
5607,2,7,0,0,10,75,0.05,0.11,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
5608,2,255,0,0,10,173.4333333,0.03,0.025714286,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
5609,6,337,4,693,261,14150.54613,0.00598336,0.026011023,0.951933747,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
5610,4,152,0,0,2,44.5,0,0.02,0,0,Dec,1,1,2,2,New_Visitor,FALSE,FALSE
5611,0,0,0,0,2,22,0,0.1,0,0,Mar,1,2,9,2,Returning_Visitor,FALSE,FALSE
5612,7,229.75,0,0,33,760.6190476,0,0.011111111,51.86660251,0,Nov,2,2,3,2,New_Visitor,FALSE,TRUE
5613,0,0,0,0,15,275.5,0.004444444,0.031111111,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
5614,0,0,0,0,13,739.8333333,0.007692308,0.028461538,0,0,May,3,3,1,3,Returning_Visitor,FALSE,FALSE
